game_id,game_name,uuid,timestamp,angry,disgusted,fear,sad,surprised,happy
1,Card Flipper,199,1614219738133,0.007200020184799,0.01138279569808,0.015506089590932,0.402400499599195,0.496325244358084,0.600295766599209
1,Card Flipper,199,1614219738637,0.017822040180804,0.021897828162073,0.020331269777669,0.449754189898267,0.367832289758575,0.362694739497161
1,Card Flipper,199,1614219739138,0.017251003398251,0.020077878301279,0.023463862944783,0.437670726635099,0.412780803071785,0.346203476408963
1,Card Flipper,199,1614219739640,0.01389092369035,0.016837128618626,0.021226291036997,0.422539627031008,0.480245550897065,0.372783553542604
1,Card Flipper,199,1614219740146,0.019399695066339,0.021600617192519,0.021141461964799,0.470332418414099,0.391616303008442,0.285645475598095
1,Card Flipper,199,1614219740670,0.009193754629612,0.013665975717213,0.019396775083814,0.487384886826204,0.519348204893631,0.406833724686622
1,Card Flipper,199,1614219741184,0.012779825209692,0.015914139512542,0.020383208516684,0.431397698203229,0.509863734463803,0.359579397192688
1,Card Flipper,199,1614219741702,0.012502453120482,0.015383032035236,0.019724167168046,0.438746534562546,0.483562710544569,0.377353727348271
1,Card Flipper,199,1614219742215,0.018633967840979,0.019495633729459,0.022365712492877,0.467749933359073,0.406420104452629,0.263077315563936
1,Card Flipper,199,1614219742724,0.011132528716393,0.013548104133772,0.02001435827986,0.426903535548082,0.515898782297635,0.38735313897814
1,Card Flipper,199,1614219743229,0.019329141138105,0.019369202919217,0.024918524584499,0.458898543056932,0.454455789604558,0.229120242496966
1,Card Flipper,199,1614219743730,0.016827720784492,0.016698309549329,0.025476698125009,0.442976919325187,0.487239644810595,0.254507720961437
1,Card Flipper,199,1614219744246,0.014317053132328,0.016404055416308,0.021929466919927,0.470362004580942,0.536668504827501,0.259193542375346
1,Card Flipper,199,1614219744765,0.010121269860248,0.011609293776108,0.020556262544425,0.478313161052884,0.568918944370241,0.294798009993583
1,Card Flipper,199,1614219745285,0.009504015680816,0.012066161746006,0.023461436810836,0.436331397007955,0.634331100930593,0.3249896674535
1,Card Flipper,199,1614219745810,0.011783449325733,0.014369042774692,0.023910268905229,0.469897217159945,0.546950033568815,0.285554121025031
1,Card Flipper,199,1614219746326,0.018337649053585,0.016968716766653,0.023124807094093,0.462969698075786,0.472571400157416,0.215201108714193
1,Card Flipper,199,1614219746834,0.016297842821671,0.016267621374407,0.022978559216327,0.444031934058431,0.517522759941998,0.241254137695821
1,Card Flipper,199,1614219747345,0.020133823585639,0.018482384817852,0.026705014706172,0.449820349365395,0.478556444554753,0.2001600424334
1,Card Flipper,199,1614219747862,0.006527947436973,0.009250376059393,0.016039379670496,0.478995545395772,0.553846687715324,0.435222891395982
1,Card Flipper,199,1614219748369,0.022238025098705,0.019293981584213,0.025882693110007,0.489285530012345,0.406945481312936,0.17477123455521
1,Card Flipper,199,1614219748881,0.020181296304479,0.017384710494456,0.027274738162144,0.457484645419713,0.447314125429576,0.201525278116104
1,Card Flipper,199,1614219749386,0.017823477892974,0.015999392483702,0.028943868782945,0.48080067182962,0.440389483453587,0.212732029632114
1,Card Flipper,199,1614219749886,0.020709302170416,0.017429375619119,0.024548601051544,0.441959604268814,0.434248765568525,0.216094662596296
1,Card Flipper,199,1614219750418,0.020110765165917,0.017675139280741,0.017810736358166,0.375861895192401,0.37913587049391,0.320721910125173
1,Card Flipper,199,1614219750922,0.020931018360054,0.017367436442279,0.01662473018416,0.331600159694988,0.455038603960221,0.297120155908338
1,Card Flipper,199,1614219751439,0.024145406279003,0.016159745309564,0.019229696230405,0.343204931273259,0.444916261808066,0.223369512548302
1,Card Flipper,199,1614219751949,0.017059994574189,0.014070687989335,0.015130543596459,0.316762617668416,0.471616441275497,0.345332303998284
1,Card Flipper,199,1614219752459,0.009204931981397,0.009924977117952,0.011059513340978,0.397732728487061,0.523979601859304,0.415817490409908
1,Card Flipper,199,1614219752993,0.01607762803239,0.014480493138639,0.013463999817121,0.317757857822711,0.491459861124833,0.368184174178627
1,Card Flipper,199,1614219753516,0.018454828934827,0.016015874126338,0.013429244057634,0.343817691380215,0.441544497807684,0.320965853847299
1,Card Flipper,199,1614219754036,0.022255587867619,0.018209848905247,0.014112131464105,0.361568411230606,0.431413128672451,0.266053970731212
1,Card Flipper,199,1614219754537,0.014403996419824,0.015809673502909,0.014854398399809,0.363421641436693,0.523127271624353,0.343952006650717
1,Card Flipper,199,1614219755060,0.018682951184799,0.015991758398905,0.014505515004174,0.333896239632192,0.443106321971975,0.324214281551176
1,Card Flipper,199,1614219755584,0.013760098493795,0.013969645065367,0.022494130252482,0.407526829581647,0.571979495489495,0.267686853526585
1,Card Flipper,199,1614219756101,0.072084595685506,0.103805608326987,0.130666571343686,0.590462430225907,0.161300328882557,0.023876175686504
1,Card Flipper,199,1614219756620,0.101633132937756,0.1522890340751,0.170839573138465,0.60510475638623,0.152476459916618,0.012783440881415
1,Card Flipper,199,1614219757134,0.109838084803438,0.175493690655362,0.160733586874726,0.545525354340964,0.098189347380538,0.015097508893105
1,Card Flipper,199,1614219757643,0.100726124087133,0.229966430632209,0.105427603899673,0.217155601670497,0.07779386678952,0.024578914693538
1,Card Flipper,199,1614219758146,0.168419651773904,0.442379841196023,0.070126209969011,0.075642207567515,0.029344779282111,0.021842612737026
1,Card Flipper,199,1614219758666,0.220429076458766,0.459897839992934,0.028880657481515,0.053694273550456,0.017902676191516,0.042529204123022
1,Card Flipper,199,1614219759190,0.408923281488882,0.48844551509354,0.013314426790634,0.083059480383937,0.020719120588866,0.044605460981951
1,Card Flipper,199,1614219759707,0.082651105176017,0.132475825439,0.004429809040648,0.141205794743925,0.099367382507222,0.481586267063254
1,Card Flipper,199,1614219760231,0.039078420426128,0.048083575114737,0.007002043222679,0.117090876048078,0.129648677556716,0.821846094420542
1,Card Flipper,199,1614219760751,0.032905439453341,0.033134641127013,0.04035910873287,0.59173106281693,0.374828892056626,0.086335118107903
1,Card Flipper,199,1614219761264,0.023202583142155,0.022063030618151,0.03677583163149,0.55199808064272,0.4575938853303,0.129855003295908
1,Card Flipper,199,1614219761771,0.023018934178135,0.023492880194581,0.036748130168558,0.508666823064155,0.428282248904731,0.13943047901974
1,Card Flipper,199,1614219762277,0.022406321462624,0.024515717738712,0.041909911623942,0.512685566662043,0.427466440735019,0.137726832297293
1,Card Flipper,199,1614219762783,0.043255172309419,0.039937798853505,0.049123640852709,0.585567037463729,0.318881867119266,0.061692349233997
1,Card Flipper,199,1614219763314,0.016897390792263,0.020725048002913,0.033743097748297,0.532117817757109,0.419163835095323,0.173266251383204
1,Card Flipper,199,1614219763822,0.028950286109293,0.028314402914383,0.039597866820786,0.521465223378371,0.37538799841015,0.10768639196528
1,Card Flipper,199,1614219764332,0.027901553135028,0.026405750662336,0.035388443277381,0.565347472178287,0.398709035520493,0.112112228020166
1,Card Flipper,199,1614219764836,0.017815930924251,0.018819983406521,0.036595329456276,0.49550536150401,0.501852720583611,0.181107199945198
