,Unnamed: 0,Papel,Unnamed: 0.1,RMSE_0,RMSE_1,Open,High,Low,Adj Close,Volume,EMA_10,SMA_10,EMA_20,SMA_20,EMA_50,SMA_50,EMA_100,SMA_100,EMA_200,SMA_200,ATR,CCI,ROC,RSI,WCL,Close,RMSE2_0,RMSE2_1,Setor,Subsetor,Cat_Cluster
240,240,MGEL4,49,0.03560686111450195,0.011350154876708984,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004938125610351562,0.003090381622314453,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,B
241,241,MGLU3,50,0.010551214218139648,0.15477752685546875,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.051432132720947266,0.02395153045654297,Comércio,Eletrodomésticos,B
242,242,MILS3,51,0.028427600860595707,0.03819847106933594,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.3973889350891113,0.3798656463623047,Construção e Engenharia,Serviços Diversos,R
243,243,MMXM3,52,0.05477643013000488,0.06377029418945312,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006386280059814453,0.004708528518676758,Mineração,Minerais Metálicos,R
244,244,MNDL3,53,3.743314027786255,6.408014535903932,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.1381587982177725,0.25659847259521484,"Tecidos, Vestuário e Calçados",Acessórios,B
245,245,MNPR3,54,2.3180742263793945,0.7009034156799316,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8313961029052734,0.5722942352294922,Alimentos Processados,Carnes e Derivados,B
246,246,MOAR3,55,718.393798828125,1563.646484375,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,36.69380187988281,1095.88818359375,Holdings Diversificadas,Holdings Diversificadas,B
247,247,MRFG3,56,0.279083251953125,0.34561920166015625,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1.2825164794921875,2.1473617553710938,Alimentos Processados,Carnes e Derivados,R
248,248,MRSA3B,57,0.0833888053894043,0.02327203750610352,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.042531490325927734,0.046540260314941406,Transporte,Transporte Ferroviário,B
249,249,MRVE3,58,0.017297267913817468,0.00020408630371004932,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.11158180236816496,0.05554533004760831,Construção Civil,Incorporações,B
250,250,MSPA3,59,0.002473831176756036,0.1169376373290998,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04423141479492365,0.07626914978027166,Madeira e Papel,Papel e Celulose,B
251,251,MSPA4,60,0.17638397216796875,0.1394634246826172,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.1334209442138672,0.011083602905273438,Madeira e Papel,Papel e Celulose,B
252,252,MTIG3,61,0.021923065185546875,0.2399520874023437,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3166732788085937,0.023288726806640625,Embalagens,Embalagens,R
253,253,MTIG4,0,1.679059982299805,1.1018753051757812,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.6089515686035156,0.6232357025146484,Embalagens,Embalagens,R
254,254,MTSA4,1,0.023773193359375,0.1332530975341797,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.2214956283569336,0.09609222412109376,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,B
255,255,MULT3,2,0.142913818359375,0.0183868408203125,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0.14861297607421875,0.1349468231201172,Exploração de Imóveis,Exploração de Imóveis,B
256,256,MWET3,3,0.17939186096191406,1.335580825805664,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9499149322509768,0.8008937835693359,Material de Transporte,Material Rodoviário,B
257,257,MWET4,4,0.19815564155578613,0.08272194862365723,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06839847564697266,0.05139875411987305,Material de Transporte,Material Rodoviário,B
258,258,MYPK3,5,0.048358917236328125,0.12014007568359375,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04566001892089844,0.03352546691894531,Automóveis e Motocicletas,Automóveis e Motocicletas,B
259,259,NORD3,6,59.04537355899811,75.73246920108795,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.223912835121155,3.5277875661849976,Máquinas e Equipamentos,Máq. e Equip. Industriais,R
260,260,NUTR3,7,0.5398635864257812,0.6819572448730469,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2366218566894531,0.12169647216796875,Químicos,Fertilizantes e Defensivos,R
261,261,ODPV3,8,0.014842033386230469,0.0013666152954101562,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.033321380615234375,0.2826805114746094,Análises e Diagnósticos,Análises e Diagnósticos,D
262,262,OIBR3,9,0.4408763647079468,0.4159460067749024,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06545877456665039,0.2384159564971924,Telecomunicações,Telecomunicações,R
263,263,OIBR4,10,0.7137678861618042,0.17325985431671145,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.10100281238555907,0.030005812644958493,Telecomunicações,Telecomunicações,R
264,264,OSXB3,11,0.5516476631164551,0.3961491584777832,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,5.264895439147949,3.1311168670654297,"Petróleo, Gás e Biocombustíveis",Equipamentos e Serviços,R
265,265,PATI3,12,0.2929897308349609,0.0005121231079101561,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006927490234375,0.05435848236083984,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,B
266,266,PATI4,13,0.2006244659423828,0.1708831787109375,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09645652770996094,0.023906707763671875,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,B
267,267,PCAR3,14,0.23126220703125,0.14080810546875,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2120513916015625,0.028778076171875,Comércio e Distribuição,Alimentos,B
268,268,PDGR3,15,0.6554641723632812,4.506399154663086,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0849857330322266,1.2137336730957031,Construção Civil,Incorporações,R
269,269,PEAB3,16,0.0226287841796875,0.04388236999511719,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1371173858642578,0.11266136169433595,Holdings Diversificadas,Holdings Diversificadas,C
270,270,PEAB4,17,0.3002738952636719,0.7137184143066406,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.05608367919921875,0.1913909912109375,Holdings Diversificadas,Holdings Diversificadas,C
271,271,PETR3,18,0.16226577758789062,0.1223306655883789,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01027202606201172,0.03229522705078125,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",R
272,272,PETR4,19,0.058746337890625,0.04815196990966797,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02254009246826172,0.044686317443847656,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",R
273,273,PFRM3,20,0.18683433532714844,0.2377729415893555,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.16010665893554688,0.011046409606933594,Comércio e Distribuição,Medicamentos e Outros Produtos,B
274,274,PINE4,21,0.01737236976623535,0.0072138309478759766,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00902867317199707,0.013180255889892578,Intermediários Financeiros,Bancos,A
275,275,PLAS3,22,0.04652976989746094,0.01058673858642578,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2832136154174805,0.0641326904296875,Automóveis e Motocicletas,Automóveis e Motocicletas,B
276,276,PMAM3,23,0.9381561279296876,0.4646339416503906,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2335052490234375,0.2422065734863281,Siderurgia e Metalurgia,Artefatos de Cobre,D
277,277,PNVL3,24,0.088531494140625,0.011088848114013672,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.058680057525634766,0.04559516906738281,Comércio e Distribuição,Medicamentos e Outros Produtos,B
278,278,PNVL4,25,0.0577993392944336,0.01996374130249024,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.06847333908081055,0.1028594970703125,Comércio e Distribuição,Medicamentos e Outros Produtos,B
279,279,POMO3,26,0.005153417587280274,0.01982450485229492,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004384517669677734,0.008119344711303711,Material de Transporte,Material Rodoviário,B
280,280,POMO4,27,0.014335632324218306,0.000621318817139116,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.034674167633057085,0.01711058616638228,Material de Transporte,Material Rodoviário,B
281,281,POSI3,28,0.02160358428955078,0.05789947509765625,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.016332626342773438,0.06603050231933594,Computadores e Equipamentos,Computadores e Equipamentos,B
282,282,PRIO3,29,0.0409386157989502,0.006038308143615723,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.18467140197753906,0.07976925373077393,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",B
283,283,PSSA3,30,0.06519126892089844,0.0930328369140625,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3742275238037109,0.0991840362548828,Previdência e Seguros,Seguradoras,D
284,284,PTBL3,31,0.0432207584381108,0.011096239089965376,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012070417404174359,0.0008378028869633347,Construção e Engenharia,Produtos para Construção,B
285,285,PTNT3,32,6.988261222839356,2.070178270339966,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,183.57421636581418,124.11929559707642,"Tecidos, Vestuário e Calçados",Fios e Tecidos,B
286,286,PTNT4,33,0.05012726783752442,0.026920557022094727,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029598712921142575,0.007458686828613281,"Tecidos, Vestuário e Calçados",Fios e Tecidos,B
287,287,QUAL3,34,0.27380847930908203,0.2601499557495117,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03157234191894531,0.0628347396850586,Análises e Diagnósticos,Análises e Diagnósticos,B
288,288,RADL3,35,0.03616476058959961,0.014781475067138672,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.07733583450317383,0.022177696228027344,Comércio e Distribuição,Medicamentos e Outros Produtos,B
289,289,RANI3,36,0.0036673545837402335,0.0017664432525634766,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010765314102172852,0.02707982063293457,Madeira e Papel,Papel e Celulose,B
290,290,RAPT3,37,1.295422077178955,0.9554276466369628,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3.788048267364502,4.8018107414245605,Material de Transporte,Material Rodoviário,B
291,291,RAPT4,38,0.05103683471679688,0.01751565933227539,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.004777908325195313,0.018012046813964844,Material de Transporte,Material Rodoviário,B
292,292,RCSL4,39,0.4406242370605469,2.516764640808105,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3974428176879885,0.3968639373779297,Material de Transporte,Material Rodoviário,R
293,293,RDNI3,40,0.025709152221679688,0.003031730651855469,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.050191402435302734,0.015275001525878906,Construção Civil,Incorporações,B
294,294,REDE3,41,0.02244985103607177,0.012821078300476074,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0010466575622558594,0.0008882284164428711,Energia Elétrica,Energia Elétrica,B
295,295,RENT3,42,0.007341384887697089,0.07438278198242365,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10376071929931817,0.0577354431152326,Diversos,Aluguel de carros,B
296,296,RNEW11,43,6.438701629638668,5.593648910522457,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.049671173095699565,0.09286499023437857,Energia Elétrica,Energia Elétrica,B
297,297,RNEW3,44,2.4299120903015137,0.6225428581237793,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.02136993408203125,0.6501460075378418,Energia Elétrica,Energia Elétrica,B
298,298,ROMI3,45,0.010189175605773926,0.008474349975585938,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.012208342552185059,0.0544428825378418,Máquinas e Equipamentos,Máq. e Equip. Industriais,B
299,299,RPAD3,46,0.010333538055419922,0.014361381530761719,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02120065689086914,0.005009174346923828,Intermediários Financeiros,Bancos,R
300,300,RPAD5,47,0.006984472274780274,0.01064753532409668,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.003627777099609375,0.020259618759155273,Intermediários Financeiros,Bancos,R
301,301,RPAD6,48,0.007668018341064453,0.00048029422760009766,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002360105514526367,0.0003437995910644531,Intermediários Financeiros,Bancos,R
302,302,RPMG3,49,0.14558172225952148,0.002841949462890625,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.12015342712402345,0.06080293655395508,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",C
303,303,RSID3,50,1.543154716491701,1.5074453353881818,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1184787750244158,0.09039402008056817,Construção Civil,Incorporações,B
304,304,RSUL4,51,53.29778289794922,2.409475326538086,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4558486938476562,1.1594371795654297,Material de Transporte,Material Rodoviário,R
305,305,SANB11,52,0.16769790649414062,0.08731842041015625,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23328399658203125,0.15406036376953125,Intermediários Financeiros,Bancos,C
306,306,SANB3,53,6.301545143127441,0.6189484596252441,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4133981466293335,16.687692642211914,Intermediários Financeiros,Bancos,C
307,307,SANB4,54,3.897165775299072,1.202326774597168,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2114276885986328,11.682580471038818,Intermediários Financeiros,Bancos,C
308,308,SAPR3,55,0.0305855274200435,0.0203464031219478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019574165344238725,0.01661109924316451,Água e Saneamento,Água e Saneamento,B
309,309,SAPR4,56,0.001367330551147905,0.015429735183716263,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0021255016326899856,0.030188322067260295,Água e Saneamento,Água e Saneamento,B
310,310,SBSP3,57,0.05438995361328125,0.10709571838378906,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16387939453125,0.07497215270996094,Água e Saneamento,Água e Saneamento,B
311,311,SCAR3,58,0.04336738586425781,0.02579498291015625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1326923370361328,0.10338592529296876,Exploração de Imóveis,Exploração de Imóveis,B
312,312,SEER3,59,0.4068012237548864,0.15757560729980824,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.008575439453128553,0.01403999328612926,Diversos,Serviços Educacionais,B
313,313,SGPS3,60,0.17710685729980646,0.06084823608398615,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.14219570159911932,0.09775924682617364,"Tecidos, Vestuário e Calçados",Fios e Tecidos,B
314,314,SHOW3,61,0.034127235412597656,0.02976512908935547,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015524864196777344,0.035624027252197266,Viagens e Lazer,Produção de Eventos e Shows,B
315,315,SHUL4,62,0.011969447135925515,0.02053642272949241,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.010179996490478294,0.01058053970336892,Máquinas e Equipamentos,"Motores, Compressores e Outros",B
316,316,SLCE3,63,0.008740425109863281,0.01793384552001953,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.003937721252441406,0.028852462768554688,Agropecuária,Agricultura,B
317,317,SLED3,64,0.08105325698852539,0.04565238952636719,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004467487335205078,0.01521158218383789,Comércio,Produtos Diversos,B
318,318,SLED4,65,0.14333009719848633,0.055118560791015625,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07693624496459961,0.07918643951416016,Comércio,Produtos Diversos,B
319,319,SMLS3,66,0.9640731811523438,0.15657424926757812,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5208091735839844,0.35831451416015625,Diversos,Programas de Fidelização,D
320,320,SMTO3,67,0.006229400634765625,0.08810806274414062,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.09479141235351562,0.11944198608398438,Alimentos Processados,Açucar e Alcool,B
321,321,SNSY5,68,0.023116469383239743,0.013564109802246094,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002810955047607422,0.0013132095336914062,Materiais Diversos,Materiais Diversos,B
322,322,SOND5,69,0.5040454864501953,0.9495124816894532,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1885204315185547,0.141754150390625,Construção e Engenharia,Engenharia Consultiva,D
323,323,SOND6,70,0.10128116607666016,0.12744712829589844,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.016042709350585938,0.03792858123779297,Construção e Engenharia,Engenharia Consultiva,D
324,324,SQIA3,71,0.10228586196899414,0.10605525970458984,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.5020427703857422,0.3610701560974121,Programas e Serviços,Programas e Serviços,R
325,325,STBP3,72,0.03855133056640625,0.0225210189819336,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.011006355285644531,0.05066967010498047,Transporte,Serviços de Apoio e Armazenagem,B
326,326,SULA11,73,0.08517646789550781,0.04969978332519531,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.1425342559814453,0.0606842041015625,Previdência e Seguros,Seguradoras,B
327,327,SULA3,74,0.1964797973632848,0.2634983062744176,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6909275054931605,0.2783889770507777,Previdência e Seguros,Seguradoras,B
328,328,SUZB3,75,0.02401924133300781,0.04059028625488281,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.016324996948242188,0.027988433837890625,Madeira e Papel,Papel e Celulose,R
329,329,TAEE11,76,0.1644439697265625,0.1107807159423828,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.07476615905761719,0.07092857360839844,Energia Elétrica,Energia Elétrica,B
330,330,TAEE3,77,0.0465087890625,0.014641761779785156,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12629318237304688,0.023204803466796875,Energia Elétrica,Energia Elétrica,B
331,331,TASA3,78,0.6980890035629272,0.3175463676452637,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.8325601816177368,5.090165615081787,Máquinas e Equipamentos,Armas e Munições,B
332,332,TASA4,79,0.11592745780944826,0.0531315803527832,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03569459915161133,0.01165008544921875,Máquinas e Equipamentos,Armas e Munições,B
333,333,TCNO3,80,0.10731649398803712,0.016681671142578125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08751821517944336,0.03232574462890625,Construção e Engenharia,Engenharia Consultiva,R
334,334,TCNO4,81,4.693854928016664,0.14745354652404785,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.028632521629333493,0.21745318174362185,Construção e Engenharia,Engenharia Consultiva,R
335,335,TCSA3,82,0.3111438751220703,0.1712779998779297,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22038650512695312,0.3209724426269531,Construção Civil,Incorporações,B
336,336,TECN3,83,0.05246806144714356,0.046952366828918464,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.2497692108154297,0.2328929901123047,"Tecidos, Vestuário e Calçados",Acessórios,B
337,337,TEKA3,84,79.27119064331055,114.65339660644531,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.64791870117188,15.81152629852295,"Tecidos, Vestuário e Calçados",Fios e Tecidos,B
338,338,TEKA4,0,1.5462918281555176,0.6733279228210449,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2234630584716797,0.01029205322265625,"Tecidos, Vestuário e Calçados",Fios e Tecidos,B
339,339,TELB3,1,0.3045978546142578,0.5299663543701172,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12174606323242188,0.05973625183105469,Telecomunicações,Telecomunicações,R
340,340,TELB4,2,0.2649955749511719,0.04863929748535156,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0920429229736328,0.09551620483398438,Telecomunicações,Telecomunicações,R
341,341,TEND3,3,0.08861494064331055,0.04740476608276367,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.027053356170654297,0.006045341491699219,Construção Civil,Incorporações,B
342,342,TENE5,4,245.57318115234366,48.92819213867188,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,299.7715148925781,196.17530822753903,"Tecidos, Vestuário e Calçados",Fios e Tecidos,E
343,343,TESA3,5,0.645564079284668,1.0657377243041992,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.2326650619506836,0.7264852523803711,Agropecuária,Agricultura,B
344,344,TGMA3,6,0.1169090270996076,0.01346397399902166,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029749870300291192,0.07790279388427558,Transporte,Transporte Rodoviário,B
345,345,TIET3,7,1.6729230880737305,0.2131824493408203,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.15328574180603027,0.07444906234741211,Energia Elétrica,Energia Elétrica,B
346,346,TIET4,8,0.011831283569335938,0.13282394409179688,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.4647197723388672,0.09519386291503906,Energia Elétrica,Energia Elétrica,B
347,347,TIMS3,9,0.014651298522949219,0.03760719299316406,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.015001296997070312,0.03085041046142578,Telecomunicações,Telecomunicações,B
348,348,TKNO4,10,0.07037353515625,0.07055473327636719,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03647232055664063,0.033061981201171875,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,B
349,349,TOTS3,11,0.04738807678222656,0.05547809600830078,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.07088375091552734,0.03391838073730469,Programas e Serviços,Programas e Serviços,B
350,350,TPIS3,12,0.11928343772888185,0.027387619018554688,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.023957014083862305,0.011180639266967772,Transporte,Exploração de Rodovias,B
351,351,TRIS3,13,0.017676830291748047,0.006103754043579102,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.006475687026977539,0.001450181007385254,Construção Civil,Incorporações,B
352,352,TRPL3,14,0.09668350219726562,0.1437368392944336,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.07827091217041016,0.01467132568359375,Energia Elétrica,Energia Elétrica,B
353,353,TRPL4,15,10.771247655153275,18.4943790435791,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2075738906860352,1.624192237854004,Energia Elétrica,Energia Elétrica,B
354,354,TUPY3,16,0.17626380920410156,0.28531646728515625,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.02512359619140625,0.0491943359375,Material de Transporte,Material Rodoviário,B
355,355,TXRX3,17,0.021498441696166548,0.011348485946655721,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.003271818161010298,0.001089334487914595,"Tecidos, Vestuário e Calçados",Fios e Tecidos,C
356,356,TXRX4,18,0.01564836502075151,0.0036554336547847117,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06673955917358354,0.0017940998077388137,"Tecidos, Vestuário e Calçados",Fios e Tecidos,C
357,357,UCAS3,19,0.011885643005371094,0.020768404006958008,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.04898667335510254,0.0020439624786376953,Utilidades Domésticas,Móveis,D
358,358,UGPA3,20,1350.5438232421875,2660.056640625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,322.6214599609375,131.85120391845706,"Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",B
359,359,UNIP3,21,0.029018878936767575,0.005223274230957031,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0021653175354003906,0.009894371032714844,Químicos,Químicos Diversos,B
360,360,UNIP5,22,0.21236133575439453,0.025179386138916016,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02215576171875,0.0021953582763671875,Químicos,Químicos Diversos,B
361,361,UNIP6,23,0.005070924758911133,0.01922535896301269,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03984832763671875,0.028234958648681637,Químicos,Químicos Diversos,B
362,362,USIM3,24,0.09592247009277344,0.29837608337402344,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3061332702636719,0.17110061645507812,Siderurgia e Metalurgia,Siderurgia,B
363,363,USIM5,25,0.0164947509765625,0.0327143669128418,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06318044662475586,0.07274389266967772,Siderurgia e Metalurgia,Siderurgia,B
